"bam_id","abbreviation","label","author_latin","author_certain","dump_id","author_english","modern_geographic_identity","ancient_geographic_identity","pleiades_id","x","y","century","start1","start2","start3","start4","start","startb","end2","end","century_certain","date_of_birth","date_of_birth_start",,"date_of_birth_end","date_of_birth_certain","date_of_death","date_of_death_start","date_of_death_end","date_of_death_certain","date_of_death_marker","floruit","floruit_start","floruit_end","floruit_certain","floruit_marker","late_antique","christian"
"1533","Met.Num.","Quintus Caecilius Metellus Numidicus","Quintus Caecilius Metellus Numidicus",,"3702",,"Rome, Italy","Roma, Italia","423025",,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1557","Vargunt.","Quintus Vargunteius","Quintus Vargunteius",,"5215",,"Rome, Italy","Roma, Italia","423025",,,"BCE 2",-200,1,1,-200,"1/1/-200","-0200-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"673","Enn.","Ennius, Quintus","Ennius, Quintus",,"2213",,"Rome, Italy","Roma, Italia","423025",,,"BCE 3-2",-300,1,1,-300,"1/1/-300","-0300-01-01","-101-12-31","12/31/-101","t","BCE 239",-239,"1/1/-239",-239,,"BCE 169",-169,-169,,,"c. BCE 190","1/1/-190","12/31/-190","f",,"N",
"482","Cato","Cato, Marcus Porcius","Cato, Marcus Porcius",,"1401","Cato the Censor","Rome, Italy","Roma, Italia","423025",,,"BCE 3-2",-300,1,1,-300,"1/1/-300","-0300-01-01","-101-12-31","12/31/-101","t","BCE 234",-234,"1/1/-234",-234,,"BCE 149",-149,-149,,,,,,,,,
"280","Men.","Arrius Menander","Arrius Menander",,"3687","Menander","Rome, Italy","Roma, Italia","423025",,,"BCE 2-3",-300,1,1,-300,"1/1/-300","-0300-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,"c. CE 193-218","1/1/193","12/31/218","f",,"N","N"
"1291","Pap.Just.","Papirius Iustus","Papirius Iustus",,"3977","Justus","Rome, Italy","Roma, Italia","423025",,,"BCE 2-3",-300,1,1,-300,"1/1/-300","-0300-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,"c. CE 138-169","1/1/138","12/31/169","f",,"N","N"
"1103","Aem.Reg.","Lucius Aemilius Regillus","Lucius Aemilius Regillus",,"206",,"Rome, Italy","Roma, Italia","423025",,,"BCE 3-2",-300,1,1,-300,"1/1/-300","-0300-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,"c. BCE 190","1/1/-190","12/31/-190","f",,,
"324","Carm.Evoc.","Auctor Incertus","Auctor Incertus",,"1359",,"Rome, Italy","Roma, Italia","423025",,,"BCE 3-2",-300,1,1,-300,"1/1/-300","-0300-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,,
"1538","Fab.Pict.","Quintus Fabius Pictor","Quintus Fabius Pictor",,"2390",,"Rome, Italy","Roma, Italia","423025",,,"BCE 3-2",-300,1,1,-300,"1/1/-300","-0300-01-01","-101-12-31","12/31/-101","t",,,"1/1/",,,,,,,,,,,,,"N",
"891","Cn.Naev.","Gnaeus Naevius","Gnaeus Naevius",,"1743",,"Rome, Italy","Roma, Italia","423025",,,"BCE 3",-300,1,1,-300,"1/1/-300","-0300-01-01","-201-12-31","12/31/-201","t","c. BCE 269",-269,"1/1/-269",-269,"f","c. BCE 204",-204,-204,"f",,,,,,,"N","N"
"1168","M.Aem.Reg.","Marcus Aemilius Regillus","Marcus Aemilius Regillus",,"3511",,"Rome, Italy","Roma, Italia","423025",,,"BCE 3",-300,1,1,-300,"1/1/-300","-0300-01-01","-201-12-31","12/31/-201","t",,,"1/1/",,,"BCE 205",-205,-205,,,,,,,,,
"499","App.","Claudius Caecus, Appius","Claudius Caecus, Appius",,"528",,"Rome, Italy","Roma, Italia","423025",,,"BCE 4",-400,1,1,-400,"1/1/-400","-0400-01-01","-301-12-31","12/31/-301","t","c. BCE 340",-340,"1/1/-340",-340,"f","BCE 273",-273,-273,,,,,,,,,"N"
"1102","Aem.Mam.","Lucius Aemilius Mamercus","Lucius Aemilius Mamercus",,"202",,"Rome, Italy","Roma, Italia","423025",,,"BCE 5",-500,1,1,-500,"1/1/-500","-0500-01-01","-401-12-31","12/31/-401","t",,,"1/1/",,,,,,,,"c. BCE 484-473","1/1/-484","12/31/-473","f",,,
"104","Acc.","Accius, Lucius","Accius, Lucius",,"112",,"Rome, Italy","Roma, Italia","423025",,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t","BCE 170",-170,"1/1/-170",-170,,"c. BCE 86",-86,-86,"f",,,,,,,,
"1543","Lutat.","Quintus Lutatius Catulus","Quintus Lutatius Catulus",,"3503",,"Rome, Italy","Roma, Italia","423025",,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t","c. BCE 150",-150,"1/1/-150",-150,"f","c. BCE 87",-87,-87,"f",,,,,,,"N","N"
"252","Antonius.","Antonius, Marcus","Antonius, Marcus",,"511",,"Rome, Italy","Roma, Italia","423025",,,"BCE 2/1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t","BCE 143",-143,"1/1/-143",-143,,"BCE 87",-87,-87,,,,,,,,,
"587","Cras.","Crassus, Lucius Licinius","Crassus, Lucius Licinius",,"1987",,"Rome, Italy","Roma, Italia","423025",,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t","BCE 140",-140,"1/1/-140",-140,,"BCE 91",-91,-91,,,,,,,,"N","N"
"832","Strab.","Gaius Iulius Caesar Strabo Vopiscus","Gaius Iulius Caesar Strabo Vopiscus",,"4854",,"Rome, Italy","Roma, Italia","423025",,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t","c. BCE 130",-130,"1/1/-130",-130,"f","c. BCE 87",-87,-87,"f",,,,,,,"N","N"
"662","Duron.","Duronius, Marcus","Duronius, Marcus",,"2198",,"Rome, Italy","Roma, Italia","423025",,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,"c. BCE 98","1/1/-98","12/31/-98","f",,"N","N"
"441","Caep.","Caepio, Quintus Servilius ","Caepio, Quintus Servilius ",,"1256",,"Rome, Italy","Roma, Italia","423025",,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,"BCE 90",-90,-90,,,"c. BCE 100","1/1/-100","12/31/-100","f",,,
"753","Fav.","Favorinus","Favorinus",,"2413",,"Rome, Italy","Roma, Italia","423025",,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,"c. BCE 100","1/1/-100","12/31/-100","f",,"N","N"
"362","Post.","Aulus Postumius Albinus","Aulus Postumius Albinus",,"4366",,"Rome, Italy","Roma, Italia","423025",,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1515","Rut.Ruf.","Publius Rutilius Rufus","Publius Rutilius Rufus",,"4624","Rutilius","Rome, Italy","Roma, Italia","423025",,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1546","Q.Scaev.","Quintus Mucius Scaevola [pontifex]","Quintus Mucius Scaevola [pontifex]",,"4524",,"Rome, Italy","Roma, Italia","423025",,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1199","Mes.Cor.","Marcus Valerius Messalla Corvinus","Marcus Valerius Messalla Corvinus",,"3694",,"Rome, Italy","Roma, Italia","423025",,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t","BCE 64",-64,"1/1/-64",-64,,"CE 8",8,8,,,,,,,,"N","N"
"969","Imp.August.","Imperator Caesar Augustus","Imperator Caesar Augustus",,"3077","Caesar Augustus","Rome, Italy","Roma, Italia","423025",,,"BCE 1 - CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t","BCE 63",-63,"1/1/-63",-63,,"CE 14",14,14,,,,,,,,,
"870","As.Gal.","Gallus, Gaius Asinius","Gallus, Gaius Asinius",,"620",,"Rome, Italy","Roma, Italia","423025",,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t","BCE 41",-41,"1/1/-41",-41,,"c. CE 33",33,33,"f",,,,,,,"N","N"
"864","Valg.","Gaius Valgius Rufus","Gaius Valgius Rufus",,"5149",,"Rome, Italy","Roma, Italia","423025",,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,"c. BCE 65","1/1/-65","12/31/-65","f",,"N","N"
"573","Corn.Sev.","Cornelius Severus","Cornelius Severus",,"1967",,"Rome, Italy?","Roma, Italia?","423025",,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,"c. BCE 27-CE 14","1/1/-27","12/31/14","f",,"N","N"
"588","Crem.","Cremutius Cordus, Aulus","Cremutius Cordus, Aulus",,"1997",,"Rome, Italy","Roma, Italia","423025",,,"BCE 1 - CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,"CE 25",25,25,,,,,,,,"N","N"
"649","Dom.Mars.","Domitius Marsus","Domitius Marsus",,"2147",,"Rome, Italy","Roma, Italia","423025",,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,"N",
"867","Galb.","Galba, Gaius Sulpicius","Galba, Gaius Sulpicius",,"2580",,"Rome, Italy","Roma, Italia","423025",,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"959","Hyg.","Hyginus, Gaius Iulius","Hyginus, Gaius Iulius",,"3051",,"Rome, Italy","Roma, Italia","423025",,,"BCE 1-CE 1",-100,1,1,-100,"1/1/-100","-0100-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"358","Cels.","Aulus Cornelius Celsus","Aulus Cornelius Celsus",,"1506",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t","c. BCE 25",-25,"1/1/-25",-25,"f","c. CE 50",50,50,"f",,"CE 18-39","1/1/18","12/31/39",,,"N","N"
"881","German.","Germanicus, Julius Caesar","Germanicus, Julius Caesar",,"2619",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t","BCE 15",-15,"1/1/-15",-15,,"CE 19",19,19,,,,,,,,"N","N"
"505","Claud.Nero.","Claudius Nero Germanicus, Tiberius","Claudius Nero Germanicus, Tiberius",,"1793","Emperor Claudius I","Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t","BCE 10",-10,"1/1/-10",-10,,"CE 54",54,54,,,"CE 41-54","1/1/41","12/31/54",,,,"N"
"1191","Nonian.","Marcus Servilius Nonianus","Marcus Servilius Nonianus",,"3798",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t","c. BCE 3-1",-3,"1/1/-3",-1,"f","CE 59",59,59,,,"c. CE 47","1/1/47","12/31/47","f",,,
"1036","Agrip.Min.","Julia Agrippina Claudi","Julia Agrippina Claudi",,"277","Agrippina the Younger","Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t","c. CE 14-16",14,"1/1/14",16,"f","CE 59",59,59,,,,,,,,,
"850","Petr.","Gaius Petronius Arbiter / Titus Petronius Niger","Gaius Petronius Arbiter / Titus Petronius Niger",,"4127","Petronius","Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t","c. CE 27",27,"1/1/27",27,"f","CE 66",66,66,,,,,,,,"N","N"
"1251","Nero.","Nero Claudius Caesar Augustus Germanicus","Nero Claudius Caesar Augustus Germanicus",,"3762","Nero","Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t","CE 37",37,"1/1/37",37,,"CE 68",68,68,,,,,,,,"N","N"
"1779","Mess.","Vipstanus Messalla","Vipstanus Messalla",,"3699",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t","c. CE 45",45,"1/1/45",45,"f","?",,,,,"c. CE 74","1/1/74","12/31/74","f",,,
"813","Frontin.","Frontinus, Sextus Iulius","Frontinus, Sextus Iulius",,"2515",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,"CE 103/104",103,104,,,"CE 70-100","1/1/70","12/31/100",,,,
"1741","Val.Max.","Valerius Maximus","Valerius Maximus",,"5143",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,"CE 30","1/1/30","12/31/30",,,"N","N"
"1514","Rut.Lup.","Publius Rutilius Lupus","Publius Rutilius Lupus",,"4620",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,"c. CE 20","1/1/20","12/31/20","f",,"N","N"
"1479","Proc.","Proculus","Proculus",,"4413","Proculus","Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,"c. CE 14-68?","1/1/14","12/31/68","f",,"N","N"
"511","Cloat.","Cloatius Verus","Cloatius Verus",,"1798",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,"BCE 31- CE 14","1/1/-31","12/31/14",,,,"N"
"495","Cinna.","Cinna, Gaius Helvius","Cinna, Gaius Helvius",,"1764",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,"CE 44",44,44,,,,,,,,,"N"
"419","Brutted.","Bruttedius Niger","Bruttedius Niger",,"1147",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"439","Cael.Sab.","Caelius Sabinus, Gn. Arulenus","Caelius Sabinus, Gn. Arulenus",,"1254",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"581","Cornut.","Cornutus, Lucius Annaeus","Cornutus, Lucius Annaeus",,"1978",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"855","Passien.","Gaius Sallustius Passienus Crispus","Gaius Sallustius Passienus Crispus",,"4004","Passienus Crispus","Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1014","Mont.","Iulius Montanus","Iulius Montanus",,"3734",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1130","Vergin.","Lucius Verginius Rufus","Lucius Verginius Rufus",,"5253",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1189","Pompon.Marc.","Marcus Pomponius Marcellus/Porcellus","Marcus Pomponius Marcellus/Porcellus",,"4346",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"1499","Can.","Publius Cannutius","Publius Cannutius",,"1308",,"Rome, Italy?","Roma, Italia?","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"1513","P.Pompon.","Publius Pomponius Secundus","Publius Pomponius Secundus",,"3935",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1529","Asc.","Quintus Asconius Pedianus","Quintus Asconius Pedianus",,"623",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"1594","Larg.","Scribonius Largus","Scribonius Largus",,"3390",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1657","Sulpicia.II.","Sulpicia II, Caleni uxor","Sulpicia II, Caleni uxor",,"4918","Sulpicia","Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1692","Herm.","Tiberius Claudius Herma Sideropogon","Tiberius Claudius Herma Sideropogon",,"2731",,"Rome, Italy","Roma, Italia","423025",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"984","Ioan.XIX.","Ioannes XIX","Ioannes XIX",,"3094",,"Rome, Italy","Roma, Italia","423025",,,"CE 11","1001",1,1,1001,"1/1/1001","1001-01-01","1100","12/31/1100","t",,,"1/1/",,,"CE 1032 October","1032-10-01","1032-10-31",,,,,,,,,"Y"
"405","Ben.-Canon.","Benedictus canonicus","Benedictus canonicus",,"1064",,"Rome, Italy","Roma, Italia","423025",,,"CE 12","1101",1,1,1101,"1/1/1101","1101-01-01","1200","12/31/1200","t",,,"1/1/",,,,,,,,"c.CE 1140-1145","1/1/1140","12/31/1145","f",,,"Y"
"1442","Pius.VI.","Pius VI","Pius VI",,"4157",,"Rome, Italy","Roma, Italia","423025",,,"CE 18","1701",1,1,1701,"1/1/1701","1701-01-01","1800","12/31/1800","t","CE 1717",1717,"1/1/1717",1717,,"CE 1799",1799,1799,,,,,,,,,"Y"
"1197","Traian.Imp.","Marcus Ulpius Traianus Maior","Marcus Ulpius Traianus Maior",,"5063",,"Rome, Italy","Roma, Italia","423025",,,"CE 1-2","1",1,1,1,"1/1/1","0001-01-01","200","12/31/200","t","c. CE 30",30,"1/1/30",30,"f","before CE 100",1,99,"f",,,,,,,"N","N"
"1710","Traian.Imp.","Traianus Augustus","Traianus Augustus",,"5064",,"Rome, Italy","Roma, Italia","423025",,,"CE 1-2","1",1,1,1,"1/1/1","0001-01-01","200","12/31/200","t","CE 53",53,"1/1/53",53,,"CE 117",117,117,,,,,,,,"N","N"
"1506","Cels.","Publius Iuventius Celsus","Publius Iuventius Celsus",,"1509","Celsus","Rome, Italy","Roma, Italia","423025",,,"CE 1-2","1",1,1,1,"1/1/1","0001-01-01","200","12/31/200","t","CE 67",67,"1/1/67",67,,"c. CE 138",138,138,"f",,,,,,,"N","N"
"913","Hadr.","Hadrianus, Publius Aelius Augustus","Hadrianus, Publius Aelius Augustus",,"2708","Emperor Hadrian","Rome, Italy","Roma, Italia","423025",,,"CE 1-2","1",1,1,1,"1/1/1","0001-01-01","200","12/31/200","t","CE 76",76,"1/1/76",76,,"CE 138",138,138,,,"CE 117-138","1/1/117","12/31/138",,,,"N"
"1121","Nerat.","Lucius Neratius Priscus","Lucius Neratius Priscus",,"3758","Neratius","Rome, Italy","Roma, Italia","423025",,,"CE 1-2","1",1,1,1,"1/1/1","0001-01-01","200","12/31/200","t",,,"1/1/",,,,,,,,"CE 98-138?","1/1/98","12/31/138","f",,"N","N"
"967","Javol.","Iavolenus Priscus","Iavolenus Priscus",,"3288","Javolen","Rome, Italy","Roma, Italia","423025",,,"CE 1-2","1",1,1,1,"1/1/1","0001-01-01","200","12/31/200","t",,,"1/1/",,,,,,,,"CE 81-117?","1/1/81","12/31/117","f",,"N","N"
"297","Carm.Bell.Aeg.","Auctor Incertus","Auctor Incertus",,"1354",,"Rome, Italy","Roma, Italia","423025",,,"CE 1-2","1",1,1,1,"1/1/1","0001-01-01","200","12/31/200","t",,,"1/1/",,,,,,,,,,,,,,
"648","Dom.In.","Domitius Insanus","Domitius Insanus",,"2146",,"Rome, Italy","Roma, Italia","423025",,,"CE 1-2","1",1,1,1,"1/1/1","0001-01-01","200","12/31/200","t",,,"1/1/",,,,,,,,,,,,,,
"762","Fid.Opt.","Fidus Optatus","Fidus Optatus",,"2430",,"Rome, Italy","Roma, Italia","423025",,,"CE 1-2","1",1,1,1,"1/1/1","0001-01-01","200","12/31/200","t",,,"1/1/",,,,,,,,,,,,,,
"814","Fro.","Fronto, Marcus Cornelius","Fronto, Marcus Cornelius",,"2494",,"Rome, Italy","Roma, Italia","423025",,,"CE 2","101",1,1,101,"1/1/101","0101-01-01","200","12/31/200","t","c. CE 100",100,"1/1/100",100,"f","c. CE 170",170,170,"f",,,,,,,,
"1128","Marcel.","Lucius Ulpius Marcellus","Lucius Ulpius Marcellus",,"3600","Marcellus","Rome, Italy","Roma, Italia","423025",,,"CE 2","101",1,1,101,"1/1/101","0101-01-01","200","12/31/200","t",,,"1/1/",,,,,,,,"CE 138-167","1/1/138","12/31/167",,,"CE 138-167","N"
"1006","Iul.Aqui.","Iulius Aquila","Iulius Aquila",,"3239","Iulius Aquila","Rome, Italy","Roma, Italia","423025",,,"CE 2","101",1,1,101,"1/1/101","0101-01-01","200","12/31/200","t",,,"1/1/",,,,,,,,"c. CE 193-198","1/1/193","12/31/198","f",,"N","N"
"1026","Maur. ","Iunius Mauricianus","Iunius Mauricianus",,"3649","Mauricianus","Rome, Italy","Roma, Italia","423025",,,"CE 2","101",1,1,101,"1/1/101","0101-01-01","200","12/31/200","t",,,"1/1/",,,,,,,,"c. CE 138-161","1/1/138","12/31/161","f",,"N","N"
"1675","Clem.","Terentius Clemens","Terentius Clemens",,"1797","Terentius","Rome, Italy","Roma, Italia","423025",,,"CE 2","101",1,1,101,"1/1/101","0101-01-01","200","12/31/200","t",,,"1/1/",,,,,,,,"c. CE 117-138","1/1/117","12/31/138","f",,"N","N"
"1190","Lat.","Marcus Porcius Latro","Marcus Porcius Latro",,"3392",,"Rome, Italy","Roma, Italia","423025",,,"CE 2","101",1,1,101,"1/1/101","0101-01-01","200","12/31/200","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1534","Scaev.Cer.","Quintus Ceruidius Scaevola","Quintus Ceruidius Scaevola",,"4688","Scaevola","Rome, Italy","Roma, Italia","423025",,,"CE 2","101",1,1,101,"1/1/101","0101-01-01","200","12/31/200","t",,,"1/1/",,,,,,,,,,,,,"N","N"
"1119","Mar.Max.","Lucius Marius Maximus","Lucius Marius Maximus",,"3585","Marius Maximus","Rome, Italy","Roma, Italia","423025",,,"CE 2-3","101",1,1,101,"1/1/101","0101-01-01","300","12/31/300","t","c. CE 160",160,"1/1/160",160,"f","c. CE 230",230,230,"f",,,,,,,"N","N"
"508","Tryph.","Claudius Tryphoninus","Claudius Tryphoninus",,"5076","Tryphoninus","Rome, Italy","Roma, Italia","423025",,,"CE 2-3","101",1,1,101,"1/1/101","0101-01-01","300","12/31/300","t",,,"1/1/",,,,,,,,"c. CE 193-217","1/1/193","12/31/217","f",,"N","N"
"138","Papin.","Aemilius Papinianus","Aemilius Papinianus",,"3980","Papinian","Rome, Italy","Roma, Italia","423025",,,"CE 2-3","101",1,1,101,"1/1/101","0101-01-01","300","12/31/300","t",,,"1/1/",,,"CE 212",212,212,,,,,,,,"N","N"
"1553","Ser.Samm.","Quintus Serenus Sammonicus","Quintus Serenus Sammonicus",,"4770",,"Rome, Italy","Roma, Italia","423025",,,"CE 2-3","101",1,1,101,"1/1/101","0101-01-01","300","12/31/300","t",,,"1/1/",,,"CE 212",212,212,,,,,,,,"N","N"
"1185","Minuc.","Marcus Minucius Felix","Marcus Minucius Felix",,"3710",,"Rome, Italy","Roma, Italia","423025",,,"CE 2-3","101",1,1,101,"1/1/101","0101-01-01","300","12/31/300","t",,,"1/1/",,,,,,,,,,,,,"N","Y"
"209","Frag.Aceph.DeCan.Scrip.","Anonymous","Anonymous",,"2488"," ","Rome (?)","Roma (?)","423025",,,"CE 2/3","101",1,1,101,"1/1/101","0101-01-01","300","12/31/300","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"575","Corn.","Cornelius papa","Cornelius papa",,"1965","Pope Cornelius","Rome, Italy","Roma, Italia","423025",,,"CE 3","201",1,1,201,"1/1/201","0201-01-01","300","12/31/300","t",,,"1/1/",,,"CE 253",253,253,,,"CE 251-253","1/1/251","12/31/253",,,,"Y"
"137","Macer.","Aemilius Macer","Aemilius Macer",,"3530","Macer","Rome, Italy","Roma, Italia","423025",,,"CE 3","201",1,1,201,"1/1/201","0201-01-01","300","12/31/300","t",,,"1/1/",,,,,,,,"CE 211-235","1/1/211","12/31/35",,,"N","N"
"448","Caius.","Caius papa","Caius papa",,"1285",,"Rome, Italy","Roma, Italia","423025",,,"CE 3","201",1,1,201,"1/1/201","0201-01-01","300","12/31/300","t",,,"1/1/",,,"CE 295/6",295,296,,,"c. CE 282-296","1/1/282","12/31/296","f",,,"Y"
"922","Mod.","Herennius Modestinus","Herennius Modestinus",,"3713","Modestin","Rome, Italy","Roma, Italia","423025",,,"CE 3","201",1,1,201,"1/1/201","0201-01-01","300","12/31/300","t",,,"1/1/",,,,,,,,"c. CE 211-235","1/1/211","12/31/235","f",,"N","N"
"485","Censorinus.","Censorinus","Censorinus",,"1511",,"Rome, Italy","Roma, Italia","423025",,,"CE 3","201",1,1,201,"1/1/201","0201-01-01","300","12/31/300","t",,,"1/1/",,,,,,,,,,,,,,
"642","Dion.","Dionysius papa","Dionysius papa",,"2113",,"Rome, Italy","Roma, Italia","423025",,,"CE 3","201",1,1,201,"1/1/201","0201-01-01","300","12/31/300","t",,,"1/1/",,,,,,,,,,,,,"N","Y"
"714","Eus.Pap.","Eusebius papa","Eusebius papa",,"2351",,"Rome, Italy","Roma, Italia","423025",,,"CE 3","201",1,1,201,"1/1/201","0201-01-01","300","12/31/300","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"717","Eut.Pap.","Euticianus papa","Euticianus papa",,"2356",,"Rome, Italy","Roma, Italia","423025",,,"CE 3","201",1,1,201,"1/1/201","0201-01-01","300","12/31/300","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"754","Fel.I.","Felix I","Felix I",,"2415",,"Rome, Italy","Roma, Italia","423025",,,"CE 3","201",1,1,201,"1/1/201","0201-01-01","300","12/31/300","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"916","Acro.","Helenius Acro","Helenius Acro",,"177",,"Rome, Italy","Roma, Italia","423025",,,"CE 3","201",1,1,201,"1/1/201","0201-01-01","300","12/31/300","t",,,"1/1/",,,,,,,,,,,,,,
